,Nz,figure,height,id,maxX,maxY,maxZ,minX,minY,minZ,oid,width,gabasynapse,glutsynapse,shaft,ConsensusNotSynapse,nofigure,edgesynapse,enface synapse,PSD positive,comments FC,comments MN
411,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1383.png,442.0,411,10237.0,5716.0,30,9830.0,5275.0,25,1383,408.0,0,TRUE,0,0,FALSE,,,,,
412,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1385.png,424.0,412,10017.0,5758.0,32,9619.0,5335.0,26,1385,399.0,0,TRUE,0,0,FALSE,,,,,
413,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1387.png,319.0,413,9962.0,5776.0,36,9598.0,5458.0,30,1387,365.0,1,FALSE,0,0,FALSE,,,,,
414,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1389.png,338.0,414,10070.0,5777.0,39,9709.0,5440.0,31,1389,362.0,0,TRUE,0,0,FALSE,,,,,
415,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1391.png,349.0,415,9359.0,6175.0,44,8980.0,5827.0,41,1391,380.0,0,TRUE,0,0,FALSE,,,,,
416,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1393.png,343.6,416,9183.0,6166.0,18,8832.0,5823.4,14,1393,352.0,0,TRUE,0,0,FALSE,,,,,
417,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1395.png,303.1,417,9447.0,6149.1,19,9133.0,5847.0,14,1395,315.0,0,TRUE,0,0,FALSE,,,,,
418,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1397.png,326.7,418,9158.9,6033.7,7,8818.7,5708.0,2,1397,341.2,0,TRUE,0,0,FALSE,,,,,
419,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1399.png,344.0,419,9082.0,6302.0,20,8750.0,5959.0,15,1399,333.0,0,TRUE,0,0,FALSE,,,,,
420,10,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1401.png,373.0,420,9183.0,5965.0,33,8794.0,5593.0,23,1401,390.0,0,TRUE,0,0,FALSE,,,,,
421,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1403.png,575.0,421,9699.0,6452.0,34,9068.0,5878.0,25,1403,632.0,1,FALSE,1,0,FALSE,,,,,
422,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1405.png,353.7,422,9974.0,6022.6,51,9624.7,5669.9,46,1405,350.3,0,TRUE,0,0,FALSE,,,,,
423,13,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1407.png,440.0,423,9707.0,6055.0,44,9242.0,5616.0,31,1407,466.0,0,TRUE,0,0,FALSE,,,,,
424,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1409.png,301.0,424,9749.0,6494.0,28,9447.0,6194.0,24,1409,303.0,0,TRUE,0,0,FALSE,,,,,
425,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1411.png,343.0,425,9415.0,6122.0,38,9042.0,5780.0,32,1411,374.0,0,TRUE,0,0,FALSE,,,,,
426,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1413.png,374.0,426,9095.0,6113.0,39,8748.0,5740.0,32,1413,348.0,0,TRUE,1,0,FALSE,,,,,
427,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1415.png,340.0,427,9210.0,6247.0,24,8882.0,5908.0,18,1415,329.0,0,TRUE,0,0,FALSE,,,,,
428,15,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1417.png,455.0,428,10081.0,6034.0,39,9534.0,5580.0,24,1417,548.0,1,FALSE,1,0,FALSE,,,,,
429,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1419.png,295.0,429,9443.0,6538.0,32,9100.0,6244.0,26,1419,344.0,0,TRUE,1,1,FALSE,,,,,
430,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1421.png,338.0,430,9738.0,6458.0,34,9408.0,6121.0,29,1421,331.0,0,TRUE,0,0,FALSE,,,,,
431,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1423.png,349.0,431,9261.0,6445.0,33,8868.0,6097.0,27,1423,394.0,0,TRUE,0,0,FALSE,,,,,
432,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1425.png,369.0,432,9802.0,6118.0,44,9479.0,5750.0,38,1425,324.0,0,TRUE,1,0,FALSE,,,,,
433,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1427.png,324.0,433,9691.0,6414.0,42,9276.0,6091.0,34,1427,416.0,0,TRUE,0,0,FALSE,,,,,
434,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1429.png,347.0,434,9389.0,6387.0,47,9044.0,6041.0,41,1429,346.0,0,TRUE,0,0,FALSE,,,,,
435,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1431.png,342.0,435,9795.0,6430.0,51,9453.0,6089.0,46,1431,343.0,0,TRUE,0,0,FALSE,,,,,
436,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1433.png,355.9,436,9948.3,6244.0,51,9583.2,5889.1,47,1433,366.1,1,FALSE,1,0,FALSE,,,,,
437,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1435.png,312.0,437,10147.0,6235.0,31,9820.0,5924.0,26,1435,328.0,0,TRUE,0,0,FALSE,,,,,
438,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1437.png,368.9,438,10162.0,6467.0,51,9836.4,6099.1,46,1437,326.6,0,TRUE,1,0,FALSE,,,,,
439,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1439.png,283.0,439,10143.0,6485.0,27,9819.0,6203.0,24,1439,325.0,0,TRUE,0,1,FALSE,,,,,
440,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1441.png,369.0,440,10039.0,6442.0,32,9625.0,6074.0,25,1441,415.0,0,TRUE,1,0,FALSE,,,,,
441,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1443.png,310.0,441,9835.0,6370.0,24,9508.0,6061.0,20,1443,328.0,0,TRUE,0,0,FALSE,,,,,
442,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1445.png,362.9,442,9448.9,6005.9,20,9063.0,5644.0,13,1445,386.9,0,TRUE,0,0,FALSE,,,,,
443,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1447.png,344.0,443,10002.0,6206.0,24,9683.0,5863.0,18,1447,320.0,0,TRUE,0,0,FALSE,,,,,
444,11,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1449.png,421.0,444,9705.0,6061.0,31,9269.0,5641.0,20,1449,437.0,0,TRUE,0,0,FALSE,,,,,
445,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1451.png,327.0,445,10201.0,6327.0,25,9857.0,6001.0,18,1451,345.0,0,TRUE,0,0,FALSE,,,,,
446,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1453.png,370.4,446,10039.0,6097.4,19,9703.0,5728.0,12,1453,337.0,0,TRUE,1,0,FALSE,,,,,
447,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1455.png,356.5,447,10031.2,6349.0,13,9667.2,5993.5,9,1455,365.0,1,FALSE,0,0,FALSE,,,,,
448,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1457.png,434.1,448,9816.0,6196.8,14,9354.0,5763.7,10,1457,463.0,0,TRUE,0,0,FALSE,,,,,
449,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1459.png,355.5,449,9748.1,6277.4,11,9442.1,5922.8,5,1459,307.1,0,TRUE,0,0,FALSE,,,,,
450,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1461.png,404.0,450,9882.0,6483.8,4,9513.2,6080.8,-1,1461,369.8,0,TRUE,1,0,FALSE,,1,0,,
451,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1463.png,317.7,451,8993.2,6537.9,12,8684.2,6221.1,6,1463,310.0,0,TRUE,0,0,FALSE,,,,,
452,3,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1465.png,359.0,452,9650.0,6501.0,24,9288.0,6143.0,21,1465,363.0,0,TRUE,1,0,FALSE,,,,,
453,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1467.png,316.0,453,10305.0,6502.0,38,9944.0,6187.0,33,1467,362.0,1,FALSE,1,0,FALSE,,,,,
454,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1469.png,395.0,454,9357.0,6522.0,43,9000.0,6128.0,37,1469,358.0,0,TRUE,0,0,FALSE,,,,,
455,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1471.png,304.8,455,9508.7,7137.5,12,9209.7,6833.7,8,1471,300.0,0,TRUE,0,0,FALSE,,,,,
456,12,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1473.png,514.0,456,9351.0,7180.0,35,8718.0,6667.0,23,1473,634.0,0,TRUE,1,1,FALSE,,,,,
457,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1475.png,302.0,457,10247.0,6485.0,25,9920.0,6184.0,21,1475,328.0,0,TRUE,0,1,FALSE,,,,,
458,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1477.png,331.0,458,8616.0,8439.0,33,8225.0,8109.0,27,1477,392.0,0,TRUE,1,0,FALSE,,,,,
459,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1479.png,300.0,459,8531.0,8374.0,24,8146.0,8075.0,18,1479,386.0,1,FALSE,1,0,FALSE,,,,,
460,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1481.png,325.0,460,8685.0,8391.0,30,8359.0,8067.0,23,1481,327.0,0,TRUE,0,0,FALSE,,,,,
461,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1483.png,327.0,461,8487.0,8331.0,32,8050.0,8005.0,25,1483,438.0,0,TRUE,1,0,FALSE,,,0,,double check - looks like there are docked vesicles - bouton onto shaft
462,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1485.png,405.0,462,8221.0,8410.0,28,7852.0,8006.0,21,1485,370.0,0,TRUE,0,0,FALSE,,,1,,
463,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1487.png,374.4,463,9481.2,6429.5,13,9150.2,6056.1,5,1487,332.0,0,TRUE,0,0,FALSE,,,,,
464,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1489.png,305.8,464,9303.1,6345.0,11,8974.1,6040.2,6,1489,330.0,0,TRUE,0,0,FALSE,,,,,
465,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1491.png,355.5,465,9936.2,6445.4,12,9578.2,6090.9,8,1491,359.0,0,TRUE,0,0,FALSE,,,,,
466,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1493.png,362.5,466,10301.2,6241.6,15,9983.1,5880.1,7,1493,319.0,0,TRUE,0,0,FALSE,,,,,
467,10,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1495.png,366.4,467,10081.2,6322.1,12,9684.1,5956.7,2,1495,398.1,0,TRUE,0,0,FALSE,,,,,
468,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1497.png,354.9,468,10226.6,6474.3,7,9899.8,6120.4,0,1497,327.8,0,TRUE,1,0,FALSE,,,,,
469,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1499.png,300.4,469,9347.0,6235.9,3,9029.1,5936.5,-1,1499,318.9,0,TRUE,0,1,FALSE,,,0,,"cant tell... maybe some docked vesicles, but too small to call"
470,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1501.png,362.6,470,9003.0,6474.8,6,8708.1,6113.3,0,1501,295.9,0,TRUE,0,0,FALSE,,,,,
471,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1503.png,402.2,471,9684.3,6601.5,17,9356.3,6200.3,8,1503,329.0,0,TRUE,1,0,FALSE,,,,,
472,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1505.png,324.7,472,9304.5,6927.7,15,8954.5,6604.0,6,1505,351.0,0,TRUE,1,1,FALSE,,,,,
473,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1507.png,340.0,473,9325.0,7009.0,43,8869.0,6670.0,39,1507,457.0,1,FALSE,1,1,FALSE,,,0,,maybe... bouton wraping around axon shaft
474,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1509.png,413.2,474,9098.0,6810.3,19,8747.3,6398.1,10,1509,351.7,0,TRUE,0,0,FALSE,,,,,
475,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1511.png,383.0,475,9811.0,6720.0,22,9428.0,6338.0,16,1511,384.0,1,FALSE,0,0,FALSE,,,,,
476,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1513.png,320.7,476,9488.5,6844.1,11,9156.5,6524.5,6,1513,333.0,0,TRUE,0,0,FALSE,,,0.5,,tiny - some PSD IF signal in panel 3&4
477,11,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1515.png,403.7,477,9829.4,6752.7,21,9398.0,6350.0,10,1515,432.4,0,TRUE,0,0,FALSE,,,,,
478,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1517.png,339.0,478,9754.0,6653.0,41,9415.0,6315.0,35,1517,340.0,0,TRUE,1,0,FALSE,,,,,
479,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1519.png,350.0,479,9511.0,6700.0,42,9151.0,6351.0,37,1519,361.0,0,TRUE,0,0,FALSE,,,,,
480,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1521.png,332.0,480,9353.0,6648.0,48,8958.0,6317.0,41,1521,396.0,0,TRUE,0,0,FALSE,,,,,
481,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1523.png,447.0,481,9371.0,7021.0,35,8962.0,6575.0,27,1523,410.0,0,TRUE,1,0,FALSE,,,,,
482,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1525.png,377.0,482,9769.0,7093.0,50,9336.0,6717.0,44,1525,434.0,0,TRUE,1,1,FALSE,,,0,,probably not a synapse
483,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1527.png,351.0,483,10193.0,6543.0,31,9903.0,6193.0,26,1527,291.0,0,TRUE,0,0,FALSE,,,,,
484,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1529.png,395.0,484,10082.0,6644.0,31,9688.0,6250.0,24,1529,395.0,0,TRUE,0,0,FALSE,,,,,
485,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1531.png,334.0,485,10049.0,6818.0,34,9685.0,6485.0,26,1531,365.0,0,TRUE,1,0,FALSE,,,,,
486,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1533.png,415.0,486,10157.0,6712.0,48,9790.0,6298.0,40,1533,368.0,0,TRUE,0,0,FALSE,,,,,
487,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1535.png,342.0,487,9898.0,6974.0,50,9538.0,6633.0,46,1535,361.0,0,TRUE,0,0,FALSE,,1,0,,
488,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1537.png,381.0,488,9829.0,7087.0,44,9407.0,6707.0,40,1537,423.0,0,TRUE,0,0,FALSE,,,,,
489,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1539.png,318.0,489,9606.0,7315.0,20,9283.0,6998.0,15,1539,324.0,0,TRUE,1,1,FALSE,,,0,,probably not a synapse
490,12,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1541.png,475.5,490,9631.3,6786.5,21,9143.0,6312.0,9,1541,489.3,0,TRUE,1,0,FALSE,,,,,
491,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1543.png,430.0,491,10081.0,6878.0,21,9628.0,6449.0,15,1543,454.0,0,TRUE,0,0,FALSE,,,,,
492,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1545.png,499.0,492,9371.0,7090.0,26,8881.0,6592.0,20,1545,491.0,0,TRUE,0,0,FALSE,,,,,
493,13,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1547.png,370.0,493,9798.0,6884.0,36,9317.0,6515.0,23,1547,482.0,0,TRUE,0,0,FALSE,,,,,
494,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1549.png,333.0,494,9783.0,7079.0,25,9471.0,6747.0,18,1549,313.0,0,TRUE,0,0,FALSE,,,,,
495,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1551.png,334.0,495,9633.0,7234.0,29,9221.0,6901.0,20,1551,413.0,1,FALSE,1,0,FALSE,,,,,
496,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1553.png,349.0,496,9533.0,7198.0,30,9196.0,6850.0,24,1553,338.0,0,TRUE,1,0,FALSE,,,,,
497,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1555.png,336.5,497,9988.0,7499.5,19,9614.9,7164.0,10,1555,374.0,0,TRUE,0,0,FALSE,,,1,,
498,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1557.png,300.0,498,9981.0,7242.0,50,9669.0,6943.0,46,1557,313.0,0,TRUE,0,1,FALSE,,,,,not a synapse
499,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1559.png,364.4,499,9412.3,6709.9,10,8934.3,6346.4,1,1559,479.0,0,TRUE,0,0,FALSE,,,,,
500,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1561.png,359.5,500,9643.5,6950.6,11,9306.5,6592.1,5,1561,338.0,0,TRUE,0,0,FALSE,,,,,
501,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1563.png,349.5,501,9919.4,6865.0,6,9555.5,6516.5,2,1563,364.9,0,TRUE,0,0,FALSE,,,,,
502,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1565.png,383.3,502,9824.5,6885.9,9,9431.5,6503.6,3,1565,394.0,0,TRUE,0,0,FALSE,,,,,
503,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1567.png,503.0,503,10303.0,6976.0,27,9817.0,6474.0,20,1567,487.0,0,TRUE,0,0,FALSE,,,,,
504,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1569.png,390.0,504,10079.0,7146.0,38,9702.0,6757.0,34,1569,378.0,0,TRUE,0,0,FALSE,,1,0,,
505,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1571.png,311.0,505,10093.0,7144.0,35,9768.0,6834.0,31,1571,326.0,0,TRUE,0,0,FALSE,,,0,,"tiny, onto spine"
506,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1573.png,342.0,506,10103.0,7082.0,24,9785.0,6741.0,18,1573,319.0,0,TRUE,1,0,FALSE,,,,,
507,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1575.png,319.7,507,9805.7,7075.9,14,9445.6,6757.2,8,1575,361.0,0,TRUE,0,0,FALSE,,,,,
508,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1577.png,308.8,508,9995.6,6944.6,15,9655.6,6636.8,10,1577,341.0,0,TRUE,0,0,FALSE,,,0,,"not sure... looks like vesicles fused in panel 2 & 3, really tiny"
509,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1579.png,310.8,509,10144.7,7004.3,18,9765.6,6694.5,12,1579,380.0,0,TRUE,0,0,FALSE,,,,,
510,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1581.png,495.7,510,10177.8,7247.9,15,9707.7,6753.2,6,1581,471.1,1,FALSE,1,0,FALSE,,,,,
511,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1583.png,334.0,511,10229.0,7238.0,32,9922.0,6905.0,28,1583,308.0,0,TRUE,0,0,FALSE,,,,,
512,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1585.png,355.0,512,10305.0,7176.0,28,9959.0,6822.0,23,1585,347.0,0,TRUE,0,0,FALSE,,,,,
513,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1587.png,300.0,513,10107.0,7282.0,39,9760.0,6983.0,35,1587,348.0,0,TRUE,0,0,FALSE,,,,,
514,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1589.png,352.0,514,10173.0,7222.0,46,9846.0,6871.0,39,1589,328.0,1,FALSE,0,0,FALSE,,,,,
515,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1591.png,311.2,515,9286.0,6779.0,51,8930.7,6468.8,46,1591,356.3,0,TRUE,0,0,FALSE,,,0.5,,axo-spine may have some PSD IF signal in panel 4
516,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1593.png,326.0,516,9453.0,6847.0,49,9131.0,6522.0,44,1593,323.0,0,TRUE,0,0,FALSE,,,0,,tiny synapse axo-spine
517,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1595.png,356.8,517,9167.9,7137.5,51,8794.0,6781.7,46,1595,374.9,0,TRUE,1,0,FALSE,,,,,
518,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1597.png,383.0,518,9384.6,7139.0,51,9060.0,6757.0,43,1597,325.6,0,TRUE,0,0,FALSE,,,,,
519,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1599.png,326.8,519,9638.0,7222.0,51,9262.6,6896.2,47,1599,376.4,0,TRUE,0,0,FALSE,,,,,
520,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1601.png,313.7,520,9295.8,7333.4,10,8927.7,7020.6,5,1601,369.0,0,TRUE,0,0,FALSE,,,,,
521,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1603.png,322.0,521,9538.0,7472.0,44,9140.0,7151.0,37,1603,399.0,0,TRUE,1,1,FALSE,,,,,
522,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1605.png,451.0,522,9582.0,7461.0,35,9063.0,7011.0,26,1605,520.0,1,FALSE,1,0,FALSE,,,,,
523,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1607.png,318.6,523,9090.6,7510.6,51,8761.0,7193.0,46,1607,330.6,1,FALSE,1,0,FALSE,,,,,
524,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1609.png,391.0,524,9206.0,7873.0,22,8793.0,7483.0,15,1609,414.0,0,TRUE,0,0,FALSE,,,,,
525,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1611.png,331.6,525,9210.1,7874.3,16,8862.1,7543.7,11,1611,349.0,0,TRUE,0,1,FALSE,,,,,
526,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1613.png,341.6,526,9599.9,7562.1,17,9253.0,7221.5,10,1613,348.0,0,TRUE,1,0,FALSE,,,0,,
527,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1615.png,428.0,527,10103.0,7492.0,32,9700.0,7065.0,27,1615,404.0,0,TRUE,0,0,FALSE,,,,,
528,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1617.png,361.0,528,10002.0,7412.0,29,9617.0,7052.0,21,1617,386.0,0,TRUE,0,0,FALSE,,,,,
529,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1619.png,345.6,529,9950.0,7307.6,21,9537.0,6963.0,14,1619,414.0,0,TRUE,0,0,FALSE,,,,,
530,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1621.png,371.0,530,10173.0,7412.0,20,9794.0,7042.0,15,1621,380.0,0,TRUE,0,0,FALSE,,,,,
531,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1623.png,407.0,531,9979.0,7667.0,32,9618.0,7261.0,27,1623,362.0,0,TRUE,0,0,FALSE,,,,,
532,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1625.png,364.0,532,10130.0,7580.0,40,9796.0,7217.0,36,1625,335.0,0,TRUE,0,0,FALSE,,,,,
533,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1627.png,304.0,533,10235.0,7521.0,43,9903.0,7218.0,37,1627,333.0,0,TRUE,0,0,FALSE,,,,,
534,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1629.png,452.6,534,10109.8,7497.0,51,9637.0,7045.4,43,1629,473.8,1,FALSE,1,0,FALSE,,,0,,
535,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1631.png,360.5,535,9816.9,7388.1,13,9438.8,7028.6,7,1631,379.1,0,TRUE,0,0,FALSE,,,,,
536,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1633.png,359.0,536,9473.0,7833.0,35,9049.0,7475.0,29,1633,425.0,0,TRUE,0,0,FALSE,,,,,
537,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1635.png,334.7,537,9717.0,7730.7,51,9385.6,7397.0,47,1635,332.4,0,TRUE,0,0,FALSE,,,,,
538,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1637.png,334.0,538,9654.0,7621.0,48,9324.0,7288.0,44,1637,331.0,0,TRUE,0,0,FALSE,,,,,
539,9,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1639.png,345.0,539,9563.0,7612.0,46,9140.0,7268.0,37,1639,424.0,0,TRUE,0,0,FALSE,,,,,
540,5,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1641.png,306.4,540,9358.0,7831.4,51,8978.1,7526.0,46,1641,380.9,0,TRUE,1,0,FALSE,,,0,,
541,6,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1643.png,350.0,541,9881.0,7816.0,40,9513.0,7467.0,34,1643,369.0,1,FALSE,1,0,FALSE,,,,,
542,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1645.png,377.0,542,9794.0,7605.0,39,9387.0,7229.0,32,1645,408.0,0,TRUE,0,0,FALSE,,,,,
543,7,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1647.png,367.4,543,9756.0,7705.3,15,9412.1,7338.9,8,1647,345.0,1,FALSE,1,0,FALSE,,,,,
544,4,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1649.png,298.5,544,9746.6,7666.6,4,9407.7,7369.1,0,1649,339.9,0,TRUE,0,1,FALSE,,,,,
545,8,/nas3/data/M247514_Rorb_1/processed/Site3Synaptograms_v2/1651.png,311.0,545,9753.0,7848.0,39,9357.0,7538.0,31,1651,397.0,0,TRUE,0,0,FALSE,,,,,
